,Uniform Crime Reporting Statistics - UCR Data Online,,,,,,,,,,,,,,,,,,,,,
,http://www.ucrdatatool.gov/,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,National or state crime in 2001,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,Number of offenses reported,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,
,,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,,,,,,,,,,,,
Year,State,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2001,Alabama,4468912,19582,379,1369,,5584,12250,173253,40642,119992,12619,438.2,8.5,30.6,,125,274.1,3876.8,909.4,2685,282.4
2001,Alaska,633630,3735,39,501,,514,2681,23160,3847,16695,2618,589.5,6.2,79.1,,81.1,423.1,3655.1,607.1,2634.8,413.2
2001,Arizona,5306966,28675,400,1518,,8868,17889,293874,54821,186850,52203,540.3,7.5,28.6,,167.1,337.1,5537.5,1033,3520.8,983.7
2001,Arkansas,2694698,12190,148,892,,2181,8969,99106,22196,69590,7320,452.4,5.5,33.1,,80.9,332.8,3677.8,823.7,2582.5,271.6
2001,California,34600463,212867,2206,9960,,64614,136087,1134189,232273,697739,204177,615.2,6.4,28.8,,186.7,393.3,3278,671.3,2016.6,590.1
2001,Colorado,4430989,15492,158,1930,,3555,9849,170887,28533,121360,20994,349.6,3.6,43.6,,80.2,222.3,3856.6,643.9,2738.9,473.8
2001,Connecticut,3434602,11492,105,639,,4183,6565,95299,17159,65762,12378,334.6,3.1,18.6,,121.8,191.1,2774.7,499.6,1914.7,360.4
2001,Delaware,796599,4868,23,420,,1156,3269,27399,5144,19476,2779,611.1,2.9,52.7,,145.1,410.4,3439.5,645.7,2444.9,348.9
2001,District of Columbia,573822,9195,231,181,,3780,5003,35232,4949,22313,7970,1602.4,40.3,31.5,,658.7,871.9,6139.9,862.5,3888.5,1388.9
2001,Florida,16373330,130713,874,6641,,32867,90331,782517,176052,516548,89917,798.3,5.3,40.6,,200.7,551.7,4779.2,1075.2,3154.8,549.2
2001,Georgia,8405677,41671,598,2180,,14402,24491,347872,71799,238484,37589,495.7,7.1,25.9,,171.3,291.4,4138.5,854.2,2837.2,447.2
2001,Hawaii,1227024,3117,32,409,,1142,1534,62830,11162,44925,6743,254,2.6,33.3,,93.1,125,5120.5,909.7,3661.3,549.5
2001,Idaho,1320585,3211,30,425,,245,2511,38181,7507,28285,2389,243.1,2.3,32.2,,18.6,190.1,2891.2,568.5,2141.9,180.9
2001,Illinois,12520227,79270,982,4010,,24931,49347,434648,79158,306757,48733,633.1,7.8,32,,199.1,394.1,3471.6,632.2,2450.1,389.2
2001,Indiana,6126743,22734,413,1716,,7171,13434,211548,42758,147291,21499,371.1,6.7,28,,117,219.3,3452.9,697.9,2404.1,350.9
2001,Iowa,2931967,7865,50,649,,1154,6012,88634,16885,66244,5505,268.2,1.7,22.1,,39.4,205.1,3023,575.9,2259.4,187.8
2001,Kansas,2702125,10909,92,945,,2423,7449,105537,20514,77038,7985,403.7,3.4,35,,89.7,275.7,3905.7,759.2,2851,295.5
2001,Kentucky,4068816,10510,181,1051,,3269,6009,107356,26964,71448,8944,258.3,4.4,25.8,,80.3,147.7,2638.5,662.7,1756,219.8
2001,Louisiana,4470368,30678,501,1403,,7864,20910,207693,46451,139555,21687,686.3,11.2,31.4,,175.9,467.7,4646,1039.1,3121.8,485.1
2001,Maine,1284470,1435,19,326,,264,826,33154,6898,24585,1671,111.7,1.5,25.4,,20.6,64.3,2581.1,537,1914,130.1
2001,Maryland,5386079,42088,446,1449,,13525,26668,219512,41553,145934,32025,781.4,8.3,26.9,,251.1,495.1,4075.5,771.5,2709.5,594.6
2001,Massachusetts,6401164,30585,143,1856,,6476,22110,167079,32430,106821,27828,477.8,2.2,29,,101.2,345.4,2610.1,506.6,1668.8,434.7
2001,Michigan,10006266,55424,672,5264,,12937,36551,352353,72038,226708,53607,553.9,6.7,52.6,,129.3,365.3,3521.3,719.9,2265.7,535.7
2001,Minnesota,4984535,13145,119,2236,,3758,7032,165046,25496,124519,15031,263.7,2.4,44.9,,75.4,141.1,3311.2,511.5,2498.1,301.6
2001,Mississippi,2859733,10006,282,1147,,3294,5283,109609,29821,70315,9473,349.9,9.9,40.1,,115.2,184.7,3832.8,1042.8,2458.8,331.3
2001,Missouri,5637309,30472,372,1383,,7771,20946,238411,42977,167420,28014,540.5,6.6,24.5,,137.8,371.6,4229.2,762.4,2969.9,496.9
2001,Montana,905382,3187,34,188,,230,2735,30175,3670,24684,1821,352,3.8,20.8,,25.4,302.1,3332.8,405.4,2726.4,201.1
2001,Nebraska,1720039,5214,43,431,,1128,3612,68963,9760,52713,6490,303.1,2.5,25.1,,65.6,210,4009.4,567.4,3064.6,377.3
2001,Nevada,2097722,12359,180,883,,4932,6364,77486,17711,45073,14702,589.2,8.6,42.1,,235.1,303.4,3693.8,844.3,2148.7,700.9
2001,New Hampshire,1259359,2144,17,458,,445,1224,27089,4889,20060,2140,170.2,1.3,36.4,,35.3,97.2,2151,388.2,1592.9,169.9
2001,New Jersey,8511116,33094,336,1278,,14110,17370,240551,46812,156031,37708,388.8,3.9,15,,165.8,204.1,2826.3,550,1833.3,443
2001,New Mexico,1830935,14288,99,850,,2695,10644,83095,19552,56406,7137,780.4,5.4,46.4,,147.2,581.3,4538.4,1067.9,3080.7,389.8
2001,New York,19084350,98022,960,3546,,36555,56961,458003,80400,329316,48287,513.6,5,18.6,,191.5,298.5,2399.9,421.3,1725.6,253
2001,North Carolina,8206105,40465,505,2083,,13304,24573,363777,101889,237241,24647,493.1,6.2,25.4,,162.1,299.4,4433,1241.6,2891,300.3
2001,North Dakota,636550,505,7,164,,60,274,14834,2165,11583,1086,79.3,1.1,25.8,,9.4,43,2330.4,340.1,1819.7,170.6
2001,Ohio,11389785,40023,452,4466,,17199,17906,435115,96910,295976,42229,351.4,4,39.2,,151,157.2,3820.2,850.9,2598.6,370.8
2001,Oklahoma,3469577,17726,185,1486,,2746,13309,141679,34573,94537,12569,510.9,5.3,42.8,,79.1,383.6,4083.5,996.5,2724.7,362.3
2001,Oregon,3473441,10650,84,1174,,2749,6643,164524,26648,123034,14842,306.6,2.4,33.8,,79.1,191.3,4736.6,767.2,3542.1,427.3
2001,Pennsylvania,12303104,50432,651,3467,,17500,28814,313408,54345,223350,35713,409.9,5.3,28.2,,142.2,234.2,2547.4,441.7,1815.4,290.3
2001,Rhode Island,1059659,3278,39,416,,986,1837,35742,6824,23875,5043,309.3,3.7,39.3,,93,173.4,3373,644,2253.1,475.9
2001,South Carolina,4062125,33114,330,1769,,5987,25028,186054,42611,126742,16701,815.2,8.1,43.5,,147.4,616.1,4580.2,1049,3120.1,411.1
2001,South Dakota,758324,1171,7,351,,103,710,16473,3087,12571,815,154.4,0.9,46.3,,13.6,93.6,2172.3,407.1,1657.7,107.5
2001,Tennessee,5749398,42776,423,2196,,10219,29938,252992,59705,165015,28272,744,7.4,38.2,,177.7,520.7,4400.3,1038.5,2870.1,491.7
2001,Texas,21370983,122155,1332,8169,,35348,77306,976654,204362,669625,102667,571.6,6.2,38.2,,165.4,361.7,4570,956.3,3133.3,480.4
2001,Utah,2278712,5314,67,896,,1197,3154,90993,13804,70676,6513,233.2,2.9,39.3,,52.5,138.4,3993.2,605.8,3101.6,285.8
2001,Vermont,612978,644,7,107,,107,423,16334,3150,12426,758,105.1,1.1,17.5,,17.5,69,2664.7,513.9,2027.2,123.7
2001,Virginia,7196750,20939,364,1770,,6860,11945,207506,31604,157060,18842,291,5.1,24.6,,95.3,166,2883.3,439.1,2182.4,261.8
2001,Washington,5993390,21258,179,2600,,5934,12545,287234,53024,195133,39077,354.7,3,43.4,,99,209.3,4792.5,884.7,3255.8,652
2001,West Virginia,1800975,5035,40,320,,707,3968,41085,9601,28268,3216,279.6,2.2,17.8,,39.3,220.3,2281.3,533.1,1569.6,178.6
2001,Wisconsin,5405947,12486,192,1142,,4444,6708,166924,26927,125275,14722,231,3.6,21.1,,82.2,124.1,3087.8,498.1,2317.4,272.3
2001,Wyoming,493754,1272,9,153,,84,1026,16120,2481,12943,696,257.6,1.8,31,,17,207.8,3264.8,502.5,2621.3,141
,,,,,,,,,,,,,,,,,,,,,,
,"		",,,,,,,,,,,,,,,,,,,,,
,"		","1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as ""Forcible"" rape.  See UCR Offense Definitions for further information.",,,,,,,,,,,,,,,,,,,,
,"		",,,,,,,,,,,,,,,,,,,,,
,"		",2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.,,,,,,,,,,,,,,,,,,,,
,"		",,,,,,,,,,,,,,,,,,,,,
,"		",,,,,,,,,,,,,,,,,,,,,
,"		",Notes:,National or state offense totals are based on data from all reporting agencies and estimates for unreported areas.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"           Rates are the number of reported offenses per 100,000 population  ",,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Alabama - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"2011 - because of changes in the state's reporting practices, figures are not comparable to previous years' data.  ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Delaware - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"Since complete 1995 data were not available from Delaware, standard estimation procedures were applied to derive the 1995 state estimate. ",,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide 1998 forcible rape figures in accordance with national UCR guidelines.  The 1998 forcible rape total for Delaware was estimated by reducing the number of reported offenses by the proportion of male forcible rape victims statewide.  ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"District of Columbia - ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"1999-2008 District of Columbia data include reports from the Zoological Police ",,,,,,,,,,,,,,,,,,,
,,,"2002-2008 data include reports from the Metro Transit Police ",,,,,,,,,,,,,,,,,,,
,,,"2012 data includes offenses reported by the Zoological Police and the Metro Transit Police.  ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Florida - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"Reporting problems at the state resulted in no usable 1988 data.  The state total was estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the geographic division in which the state resides was applied to the previous valid annual totals.  The state total was compiled from the sums of the population group estimates. ",,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The state UCR Program was able to provide an aggregated state total and data were received from 94 individual Florida agencies.  ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Illinois - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide 1985-current forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2006. ",,,,,,,,,,,,,,,,,,,
,,,"For 1993 state NIBRS conversion efforts resulted in estimation for Illinois.  Since valid annual totals were available for approximately 60 Illinois agencies, those counts were maintained.  The counts for the remaining jurisdictions were replaced with the most recent valid annual totals or were generated using standard estimation procedures.  The results of all sources were then combined to arrive at the 1993 state total for Illinois. ",,,,,,,,,,,,,,,,,,,
,,,"For 1994 state NIBRS conversion efforts resulted in estimation for Illinois.  Illinois totals were generated using only the valid crime rates for the East North Central Division.  Within each population group, the state's offense totals were estimated based on the rate per 100,000 inhabitants within the remainder of the division.   ",,,,,,,,,,,,,,,,,,,
,,,"For 1996-current, the state UCR Program was unable to provide complete offense figures in accordance with UCR guidelines.  Valid Part I counts were available for most of the largest cities (100,000 and over in population).  For other agencies, the only available counts generated by the Illinois State Program were state totals based upon an incident-level system without indication of multiple offenses recorded within single incidents.  Therefore, the UCR Hierarchy Rule could not be applied in order to convert the state's data to Summary Reporting System data.  (The Hierarchy Rule requires that only the most serious offense in a multiple-offense criminal incident is counted.)  To arrive at a comparable state estimate to be included in national compilations, the Illinois State Program's state totals (which were inflated because of the nonapplication of the Hierarchy Rule) were reduced by the proportion of multiple offenses reported within single incidents in the NIBRS database.  Valid totals for the large cities were excluded from the reduction process.  ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"Iowa - NIBRS conversion efforts resulted in estimation for Iowa in 1991.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the West North Central Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates.",,,,,,,,,,,,,,,,,,,
,  ,,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Kansas - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"NIBRS conversion efforts resulted in estimation for Kansas in 1993.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the West North Central Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates.  ",,,,,,,,,,,,,,,,,,,
,,,"NIBRS conversion efforts resulted in estimation for Kansas in 1994.  State totals were generated using only the valid crime rates for the West North Central Division.  Within each population group, the state's offense totals were estimated based on the rate per 100,000 inhabitants within the remainder of the division.   ",,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1995 offense figures in accordance with UCR guidelines.  The state UCR Program was able to provide valid 1994 state totals which were then updated using 1995 crime trends for the West North Central Division.   ,,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.   ,,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.   ,,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  To arrive at 1998 estimates, 1997 state totals supplied by the Kansas State UCR Program were updated using 1998 crime trends for the West North Central Division. ",,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Kansas, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Kansas is located.  ",,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Kansas, the 1999 state estimate was updated using 2000 crime trends for the West North Central Division.  ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Kentucky - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"Reporting problems at the state resulted in no usable 1988 data.  The state total was estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the geographic division in which the state resides was applied to the previous valid annual totals.  The state total was compiled from the sums of the population group estimates.   ",,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1995 and 1996 percent changes within the geographic division in which Kentucky is categorized were applied to the valid 1995 state total to generate the 1996 state total.  ,,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Kentucky is categorized were applied to the valid 1996 state total to effect the 1997 state total.  ,,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which Kentucky is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received. ,,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Kentucky, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Kentucky is located.  ",,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Kentucky, the 1999 state total supplied by the state UCR Program was updated using 2000 crime trends for the division in which Kentucky is located.  ",,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 2001 offense figures in accordance with UCR guidelines.  To arrive at the 2001 estimate for Kentucky, the 2000 state estimate was updated using 2001 crime trends reported for the East South Central Division.   ",,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 2002 offense figures in accordance with UCR guidelines.  To obtain the 2002 state crime count, the FBI contacted the state UCR Program, and the state agency was able to provide their latest state total, 2000.  Therefore, the 2001 state estimate was updated for inclusion in the 2002 edition of Crime in the United States by using the 2001 crime trends for the division in which the state is located.  To derive the 2002 state estimate, the 2002 crime trends for the division were applied to the adjusted 2001 state estimate.  ",,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 2003 offense figures in accordance with UCR guidelines.  To obtain the 2003 estimate, the 2003 crime trend for the East South Central Division was applied to an adjusted 2002 state estimate.  The 2002 state count was reestimated by applying the 2002 crime trend for the East South Central Division using a more current figure, 2001 state totals, provided by the state UCR Program.  The adjusted 2002 estimate differs from the figure published in the 2002 edition of Crime in the United States which was originally estimated using 2002 state totals  ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"Maine - The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  The Maine Department of Public Safety forwarded monthly January through October crime counts for each law enforcement contributor; since 12 months of data were not received, the national Program estimated for the missing data following standard estimation procedures to arrive at a 1999 state total.",,,,,,,,,,,,,,,,,,,
,  ,,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"Michigan - The state UCR Program was unable to provide 1993 forcible rape figures in accordance with UCR guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.",,,,,,,,,,,,,,,,,,,
,  ,,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Minnesota - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.  ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Montana - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 1994 offense figures in accordance with UCR guidelines.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the Mountain Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates.   ",,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1995 offense figures in accordance with UCR guidelines.  State estimates were computed by updating the previous valid annual totals using the 1994 versus 1995 percent changes for the Mountain Division. ,,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1995 and 1996 percent changes within the geographic division in which Montana is categorized were applied to the valid 1995 state total to generate the 1996 state total.  ,,,,,,,,,,,,,,,,,,,
