,Uniform Crime Reporting Statistics - UCR Data Online,,,,,,,,,,,,,,,,,,,,,
,http://www.ucrdatatool.gov/,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,National or state crime in 2003,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,Number of offenses reported,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,
,,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,,,,,,,,,,,,
Year,State,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2003,Alabama,4503726,19331,299,1656,,6038,11338,182241,43245,124039,14957,429.2,6.6,36.8,,134.1,251.7,4046.4,960.2,2754.1,332.1
2003,Alaska,648280,3877,39,605,,446,2787,24386,3874,18051,2461,598,6,93.3,,68.8,429.9,3761.6,597.6,2784.4,379.6
2003,Arizona,5579222,28638,441,1856,,7619,18722,314335,58613,198725,56997,513.3,7.9,33.3,,136.6,335.6,5634,1050.6,3561.9,1021.6
2003,Arkansas,2727774,12449,180,911,,2227,9131,99084,25016,68061,6007,456.4,6.6,33.4,,81.6,334.7,3632.4,917.1,2495.1,220.2
2003,California,35462712,205551,2407,9994,,63770,129380,1215086,242274,731486,241326,579.6,6.8,28.2,,179.8,364.8,3426.4,683.2,2062.7,680.5
2003,Colorado,4547633,15757,185,1913,,3738,9921,179706,32394,124496,22816,346.5,4.1,42.1,,82.2,218.2,3951.6,712.3,2737.6,501.7
2003,Connecticut,3486960,11045,112,698,,4212,6023,92981,16043,65568,11370,316.8,3.2,20,,120.8,172.7,2666.5,460.1,1880.4,326.1
2003,Delaware,818166,5525,21,370,,1441,3693,27943,6066,18933,2944,675.3,2.6,45.2,,176.1,451.4,3415.3,741.4,2314.1,359.8
2003,District of Columbia,557620,9061,249,274,,3941,4597,32696,4671,18119,9906,1624.9,44.7,49.1,,706.8,824.4,5863.5,837.7,3249.3,1776.5
2003,Florida,16999181,124280,924,6727,,31523,85106,757696,170644,505489,81563,731.1,5.4,39.6,,185.4,500.6,4457.3,1003.8,2973.6,479.8
2003,Georgia,8676460,39435,657,2234,,14043,22501,369589,79001,247196,43392,454.5,7.6,25.7,,161.9,259.3,4259.7,910.5,2849,500.1
2003,Hawaii,1248755,3400,22,367,,1168,1843,65867,11409,44807,9651,272.3,1.8,29.4,,93.5,147.6,5274.6,913.6,3588.1,772.8
2003,Idaho,1367034,3362,26,535,,245,2556,40042,7837,29559,2646,245.9,1.9,39.1,,17.9,187,2929.1,573.3,2162.3,193.6
2003,Illinois,12649087,70376,895,4189,,23786,41506,415885,78345,295907,41633,556.4,7.1,33.1,,188,328.1,3287.9,619.4,2339.4,329.1
2003,Indiana,6199571,21842,338,1720,,6401,13383,208039,41582,145686,20771,352.3,5.5,27.7,,103.2,215.9,3355.7,670.7,2349.9,335
2003,Iowa,2941976,8175,50,796,,1131,6198,87554,17515,64400,5639,277.9,1.7,27.1,,38.4,210.7,2976,595.3,2189,191.7
2003,Kansas,2724786,10831,125,1085,,2247,7374,109276,21973,79471,7832,397.5,4.6,39.8,,82.5,270.6,4010.4,806.4,2916.6,287.4
2003,Kentucky,4118189,10232,181,1124,,3224,5703,103370,26034,69083,8253,248.5,4.4,27.3,,78.3,138.5,2510.1,632.2,1677.5,200.4
2003,Louisiana,4493665,28622,584,1601,,7008,19429,193698,44572,129471,19655,636.9,13,35.6,,156,432.4,4310.5,991.9,2881.2,437.4
2003,Maine,1309205,1422,16,354,,289,763,32078,6579,24043,1456,108.6,1.2,27,,22.1,58.3,2450.2,502.5,1836.5,111.2
2003,Maryland,5512310,38778,525,1358,,13302,23593,209418,38641,134372,36405,703.5,9.5,24.6,,241.3,428,3799.1,701,2437.7,660.4
2003,Massachusetts,6420357,30377,140,1848,,8011,20378,164543,34963,104069,25511,473.1,2.2,28.8,,124.8,317.4,2562.8,544.6,1620.9,397.3
2003,Michigan,10082364,51550,612,5470,,11254,34214,330565,68316,208538,53711,511.3,6.1,54.3,,111.6,339.3,3278.6,677.6,2068.3,532.7
2003,Minnesota,5064172,13316,127,2092,,3906,7191,157663,27698,116216,13749,262.9,2.5,41.3,,77.1,142,3113.3,546.9,2294.9,271.5
2003,Mississippi,2882594,9336,267,1079,,3016,4974,106867,29564,68307,8996,323.9,9.3,37.4,,104.6,172.6,3707.3,1025.6,2369.6,312.1
2003,Missouri,5719204,28067,289,1400,,6686,19692,233564,41997,161616,29951,490.8,5.1,24.5,,116.9,344.3,4083.9,734.3,2825.8,523.7
2003,Montana,918157,3351,30,246,,298,2777,28428,3722,22800,1906,365,3.3,26.8,,32.5,302.5,3096.2,405.4,2483.2,207.6
2003,Nebraska,1737475,5105,56,504,,1165,3380,65189,10133,48924,6132,293.8,3.2,29,,67.1,194.5,3751.9,583.2,2815.8,352.9
2003,Nevada,2242207,13813,197,871,,5225,7520,96128,21958,53321,20849,616,8.8,38.8,,233,335.4,4287.2,979.3,2378.1,929.8
2003,New Hampshire,1288705,1937,17,438,,480,1002,26456,4589,19934,1933,150.3,1.3,34,,37.2,77.8,2052.9,356.1,1546.8,150
2003,New Jersey,8642412,31488,406,1288,,13342,16452,220350,43457,142287,34606,364.3,4.7,14.9,,154.4,190.4,2549.6,502.8,1646.4,400.4
2003,New Mexico,1878562,12535,116,940,,1937,9542,76816,18997,50595,7224,667.3,6.2,50,,103.1,507.9,4089.1,1011.3,2693.3,384.5
2003,New York,19212425,89486,934,3775,,35790,48987,432079,75453,311422,45204,465.8,4.9,19.6,,186.3,255,2249,392.7,1620.9,235.3
2003,North Carolina,8421190,38243,506,2139,,12229,23369,359660,100687,232081,26892,454.1,6,25.4,,145.2,277.5,4270.9,1195.6,2755.9,319.3
2003,North Dakota,633400,508,9,160,,53,286,13364,1959,10327,1078,80.2,1.4,25.3,,8.4,45.2,2109.9,309.3,1630.4,170.2
2003,Ohio,11437680,38185,526,4660,,16895,16104,417483,95083,281383,41017,333.9,4.6,40.7,,147.7,140.8,3650.1,831.3,2460.1,358.6
2003,Oklahoma,3506469,17758,206,1501,,3224,12827,151208,34846,103404,12958,506.4,5.9,42.8,,91.9,365.8,4312.3,993.8,2948.9,369.5
2003,Oregon,3564330,10506,68,1218,,2847,6373,169863,28562,122327,18974,294.8,1.9,34.2,,79.9,178.8,4765.6,801.3,3432,532.3
2003,Pennsylvania,12370761,49210,647,3556,,17980,27027,300639,53918,213279,33442,397.8,5.2,28.7,,145.3,218.5,2430.2,435.9,1724.1,270.3
2003,Rhode Island,1076084,3074,25,505,,830,1714,32231,5524,22320,4387,285.7,2.3,46.9,,77.1,159.3,2995.2,513.3,2074.2,407.7
2003,South Carolina,4148744,33455,303,1952,,5801,25399,187592,43993,127809,15790,806.4,7.3,47.1,,139.8,612.2,4521.7,1060.4,3080.7,380.6
2003,South Dakota,764905,1329,10,356,,104,859,15324,2878,11572,874,173.7,1.3,46.5,,13.6,112.3,2003.4,376.3,1512.9,114.3
2003,Tennessee,5845208,40409,396,2129,,9413,28471,256565,63323,166769,26473,691.3,6.8,36.4,,161,487.1,4389.3,1083.3,2853.1,452.9
2003,Texas,22103374,122246,1422,8025,,37017,75782,1016735,219877,698644,98214,553.1,6.4,36.3,,167.5,342.9,4599.9,994.8,3160.8,444.3
2003,Utah,2352119,5889,60,919,,1258,3652,100084,16961,75321,7802,250.4,2.6,39.1,,53.5,155.3,4255.1,721.1,3202.3,331.7
2003,Vermont,619343,707,15,126,,62,504,13803,3017,10132,654,114.2,2.4,20.3,,10,81.4,2228.7,487.1,1635.9,105.6
2003,Virginia,7365284,20490,416,1807,,6713,11554,200449,29105,153367,17977,278.2,5.6,24.5,,91.1,156.9,2721.5,395.2,2082.3,244.1
2003,Washington,6131298,21272,182,2863,,5718,12509,291542,58271,192653,40618,346.9,3,46.7,,93.3,204,4755,950.4,3142.1,662.5
2003,West Virginia,1811440,4627,73,311,,701,3542,42370,10498,28409,3463,255.4,4,17.2,,38.7,195.5,2339,579.5,1568.3,191.2
2003,Wisconsin,5474290,12104,183,1202,,4397,6322,157684,26546,118775,12363,221.1,3.3,22,,80.3,115.5,2880.4,484.9,2169.7,225.8
2003,Wyoming,502111,1314,14,136,,84,1080,16648,2611,13239,798,261.7,2.8,27.1,,16.7,215.1,3315.6,520,2636.7,158.9
,,,,,,,,,,,,,,,,,,,,,,
,"		",,,,,,,,,,,,,,,,,,,,,
,"		","1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as ""Forcible"" rape.  See UCR Offense Definitions for further information.",,,,,,,,,,,,,,,,,,,,
,"		",,,,,,,,,,,,,,,,,,,,,
,"		",2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.,,,,,,,,,,,,,,,,,,,,
,"		",,,,,,,,,,,,,,,,,,,,,
,"		",,,,,,,,,,,,,,,,,,,,,
,"		",Notes:,National or state offense totals are based on data from all reporting agencies and estimates for unreported areas.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"           Rates are the number of reported offenses per 100,000 population  ",,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Alabama - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"2011 - because of changes in the state's reporting practices, figures are not comparable to previous years' data.  ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Delaware - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"Since complete 1995 data were not available from Delaware, standard estimation procedures were applied to derive the 1995 state estimate. ",,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide 1998 forcible rape figures in accordance with national UCR guidelines.  The 1998 forcible rape total for Delaware was estimated by reducing the number of reported offenses by the proportion of male forcible rape victims statewide.  ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"District of Columbia - ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"1999-2008 District of Columbia data include reports from the Zoological Police ",,,,,,,,,,,,,,,,,,,
,,,"2002-2008 data include reports from the Metro Transit Police ",,,,,,,,,,,,,,,,,,,
,,,"2012 data includes offenses reported by the Zoological Police and the Metro Transit Police.  ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Florida - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"Reporting problems at the state resulted in no usable 1988 data.  The state total was estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the geographic division in which the state resides was applied to the previous valid annual totals.  The state total was compiled from the sums of the population group estimates. ",,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The state UCR Program was able to provide an aggregated state total and data were received from 94 individual Florida agencies.  ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Illinois - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide 1985-current forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2006. ",,,,,,,,,,,,,,,,,,,
,,,"For 1993 state NIBRS conversion efforts resulted in estimation for Illinois.  Since valid annual totals were available for approximately 60 Illinois agencies, those counts were maintained.  The counts for the remaining jurisdictions were replaced with the most recent valid annual totals or were generated using standard estimation procedures.  The results of all sources were then combined to arrive at the 1993 state total for Illinois. ",,,,,,,,,,,,,,,,,,,
,,,"For 1994 state NIBRS conversion efforts resulted in estimation for Illinois.  Illinois totals were generated using only the valid crime rates for the East North Central Division.  Within each population group, the state's offense totals were estimated based on the rate per 100,000 inhabitants within the remainder of the division.   ",,,,,,,,,,,,,,,,,,,
,,,"For 1996-current, the state UCR Program was unable to provide complete offense figures in accordance with UCR guidelines.  Valid Part I counts were available for most of the largest cities (100,000 and over in population).  For other agencies, the only available counts generated by the Illinois State Program were state totals based upon an incident-level system without indication of multiple offenses recorded within single incidents.  Therefore, the UCR Hierarchy Rule could not be applied in order to convert the state's data to Summary Reporting System data.  (The Hierarchy Rule requires that only the most serious offense in a multiple-offense criminal incident is counted.)  To arrive at a comparable state estimate to be included in national compilations, the Illinois State Program's state totals (which were inflated because of the nonapplication of the Hierarchy Rule) were reduced by the proportion of multiple offenses reported within single incidents in the NIBRS database.  Valid totals for the large cities were excluded from the reduction process.  ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"Iowa - NIBRS conversion efforts resulted in estimation for Iowa in 1991.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the West North Central Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates.",,,,,,,,,,,,,,,,,,,
,  ,,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Kansas - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"NIBRS conversion efforts resulted in estimation for Kansas in 1993.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the West North Central Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates.  ",,,,,,,,,,,,,,,,,,,
,,,"NIBRS conversion efforts resulted in estimation for Kansas in 1994.  State totals were generated using only the valid crime rates for the West North Central Division.  Within each population group, the state's offense totals were estimated based on the rate per 100,000 inhabitants within the remainder of the division.   ",,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1995 offense figures in accordance with UCR guidelines.  The state UCR Program was able to provide valid 1994 state totals which were then updated using 1995 crime trends for the West North Central Division.   ,,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.   ,,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.   ,,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  To arrive at 1998 estimates, 1997 state totals supplied by the Kansas State UCR Program were updated using 1998 crime trends for the West North Central Division. ",,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Kansas, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Kansas is located.  ",,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Kansas, the 1999 state estimate was updated using 2000 crime trends for the West North Central Division.  ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Kentucky - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"Reporting problems at the state resulted in no usable 1988 data.  The state total was estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the geographic division in which the state resides was applied to the previous valid annual totals.  The state total was compiled from the sums of the population group estimates.   ",,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1995 and 1996 percent changes within the geographic division in which Kentucky is categorized were applied to the valid 1995 state total to generate the 1996 state total.  ,,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Kentucky is categorized were applied to the valid 1996 state total to effect the 1997 state total.  ,,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which Kentucky is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received. ,,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Kentucky, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Kentucky is located.  ",,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Kentucky, the 1999 state total supplied by the state UCR Program was updated using 2000 crime trends for the division in which Kentucky is located.  ",,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 2001 offense figures in accordance with UCR guidelines.  To arrive at the 2001 estimate for Kentucky, the 2000 state estimate was updated using 2001 crime trends reported for the East South Central Division.   ",,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 2002 offense figures in accordance with UCR guidelines.  To obtain the 2002 state crime count, the FBI contacted the state UCR Program, and the state agency was able to provide their latest state total, 2000.  Therefore, the 2001 state estimate was updated for inclusion in the 2002 edition of Crime in the United States by using the 2001 crime trends for the division in which the state is located.  To derive the 2002 state estimate, the 2002 crime trends for the division were applied to the adjusted 2001 state estimate.  ",,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 2003 offense figures in accordance with UCR guidelines.  To obtain the 2003 estimate, the 2003 crime trend for the East South Central Division was applied to an adjusted 2002 state estimate.  The 2002 state count was reestimated by applying the 2002 crime trend for the East South Central Division using a more current figure, 2001 state totals, provided by the state UCR Program.  The adjusted 2002 estimate differs from the figure published in the 2002 edition of Crime in the United States which was originally estimated using 2002 state totals  ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"Maine - The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  The Maine Department of Public Safety forwarded monthly January through October crime counts for each law enforcement contributor; since 12 months of data were not received, the national Program estimated for the missing data following standard estimation procedures to arrive at a 1999 state total.",,,,,,,,,,,,,,,,,,,
,  ,,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"Michigan - The state UCR Program was unable to provide 1993 forcible rape figures in accordance with UCR guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.",,,,,,,,,,,,,,,,,,,
,  ,,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Minnesota - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.  ",,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,Montana - ,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,
,,,"The state UCR Program was unable to provide complete 1994 offense figures in accordance with UCR guidelines.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the Mountain Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates.   ",,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1995 offense figures in accordance with UCR guidelines.  State estimates were computed by updating the previous valid annual totals using the 1994 versus 1995 percent changes for the Mountain Division. ,,,,,,,,,,,,,,,,,,,
,,,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1995 and 1996 percent changes within the geographic division in which Montana is categorized were applied to the valid 1995 state total to generate the 1996 state total.  ,,,,,,,,,,,,,,,,,,,
